"Time (s)","Illuminance (lx)"
1.116000156E1,0.000000000E0
1.128000938E1,0.000000000E0
1.140001719E1,0.000000000E0
1.151999375E1,0.000000000E0
1.164000156E1,0.000000000E0
1.176001094E1,0.000000000E0
1.188001875E1,0.000000000E0
1.199999531E1,0.000000000E0
1.212000312E1,0.000000000E0
1.224001094E1,0.000000000E0
1.235998906E1,0.000000000E0
1.247999688E1,0.000000000E0
1.260000469E1,0.000000000E0
1.272001250E1,0.000000000E0
1.283998906E1,0.000000000E0
1.295999688E1,0.000000000E0
1.308000625E1,0.000000000E0
1.320001250E1,0.000000000E0
1.331999062E1,0.000000000E0
1.343999844E1,0.000000000E0
1.356000781E1,0.000000000E0
1.368001563E1,0.000000000E0
1.379999219E1,0.000000000E0
1.392000000E1,0.000000000E0
1.404000781E1,0.000000000E0
1.416001563E1,0.000000000E0
1.427999375E1,0.000000000E0
1.440000156E1,0.000000000E0
1.452000938E1,0.000000000E0
1.464001719E1,0.000000000E0
1.475999375E1,0.000000000E0
1.488000156E1,0.000000000E0
1.500001094E1,0.000000000E0
1.512001875E1,0.000000000E0
1.523999531E1,0.000000000E0
1.536000312E1,0.000000000E0
1.548001250E1,0.000000000E0
1.559998906E1,0.000000000E0
1.571999688E1,0.000000000E0
1.584000469E1,0.000000000E0
1.596001250E1,0.000000000E0
1.607999062E1,0.000000000E0
1.619999844E1,0.000000000E0
1.632000625E1,0.000000000E0
1.644001406E1,0.000000000E0
1.655999062E1,0.000000000E0
1.667999844E1,0.000000000E0
1.680000781E1,0.000000000E0
1.692001562E1,0.000000000E0
1.703999062E1,0.000000000E0
1.716000000E1,0.000000000E0
1.728000781E1,0.000000000E0
1.740001719E1,0.000000000E0
1.751999375E1,0.000000000E0
1.764000000E1,0.000000000E0
1.776000938E1,0.000000000E0
1.788001719E1,0.000000000E0
1.799999531E1,0.000000000E0
1.812000156E1,0.000000000E0
1.824001094E1,0.000000000E0
1.836001875E1,0.000000000E0
1.847999531E1,0.000000000E0
1.860000312E1,0.000000000E0
1.872001250E1,0.000000000E0
1.883998906E1,0.000000000E0
1.895999688E1,0.000000000E0
1.908000469E1,0.000000000E0
1.920001250E1,0.000000000E0
1.931999063E1,0.000000000E0
1.943999844E1,0.000000000E0
1.956000625E1,0.000000000E0
1.968001406E1,0.000000000E0
1.979999062E1,0.000000000E0
1.991999844E1,0.000000000E0
2.004000781E1,0.000000000E0
2.016001562E1,0.000000000E0
2.027999219E1,0.000000000E0
2.040000000E1,0.000000000E0
2.052000781E1,0.000000000E0
2.064001719E1,0.000000000E0
2.075999375E1,0.000000000E0
2.088000156E1,0.000000000E0
2.100000938E1,0.000000000E0
2.112001719E1,0.000000000E0
2.123999531E1,0.000000000E0
2.136000313E1,0.000000000E0
2.148001094E1,0.000000000E0
2.160001875E1,0.000000000E0
2.171999531E1,0.000000000E0
2.184000313E1,0.000000000E0
2.196001250E1,0.000000000E0
2.207998906E1,0.000000000E0
2.219999688E1,0.000000000E0
2.232000469E1,0.000000000E0
2.244001406E1,0.000000000E0
2.255999062E1,0.000000000E0
2.267999844E1,0.000000000E0
2.280000625E1,0.000000000E0
2.292001406E1,0.000000000E0
2.303999062E1,0.000000000E0
2.315999844E1,0.000000000E0
2.328000781E1,0.000000000E0
2.340001562E1,0.000000000E0
2.351999219E1,0.000000000E0
2.364000000E1,0.000000000E0
2.376000938E1,0.000000000E0
2.388001563E1,0.000000000E0
2.399999219E1,0.000000000E0
2.412000156E1,0.000000000E0
2.424000938E1,0.000000000E0
2.436001719E1,0.000000000E0
2.447999531E1,0.000000000E0
2.460000156E1,0.000000000E0
2.472001094E1,0.000000000E0
2.484001875E1,0.000000000E0
2.495999531E1,0.000000000E0
2.508000312E1,0.000000000E0
2.520001250E1,0.000000000E0
2.531998906E1,0.000000000E0
2.543999688E1,0.000000000E0
2.556000625E1,0.000000000E0
2.568001406E1,0.000000000E0
2.579999063E1,0.000000000E0
2.591999844E1,0.000000000E0
2.604000625E1,0.000000000E0
2.616001406E1,0.000000000E0
2.627999062E1,0.000000000E0
2.639999844E1,0.000000000E0
2.652000781E1,0.000000000E0
2.664001562E1,0.000000000E0
2.675999219E1,0.000000000E0
2.688000000E1,0.000000000E0
2.700000938E1,0.000000000E0
2.712001562E1,0.000000000E0
2.723999375E1,0.000000000E0
2.736000156E1,0.000000000E0
2.748000938E1,0.000000000E0
2.760001719E1,0.000000000E0
2.771999531E1,0.000000000E0
2.784000313E1,0.000000000E0
2.796001094E1,0.000000000E0
2.808001875E1,0.000000000E0
2.819999531E1,0.000000000E0
2.832000313E1,0.000000000E0
2.844001250E1,0.000000000E0
2.855998906E1,0.000000000E0
2.867999688E1,0.000000000E0
2.880000469E1,0.000000000E0
2.892001406E1,0.000000000E0
2.903999062E1,0.000000000E0
2.915999844E1,0.000000000E0
2.928000625E1,0.000000000E0
2.940001406E1,0.000000000E0
2.951999219E1,0.000000000E0
2.963999844E1,0.000000000E0
2.976000781E1,0.000000000E0
2.988001563E1,0.000000000E0
2.999999219E1,0.000000000E0
3.012000000E1,0.000000000E0
3.024000938E1,0.000000000E0
3.036001563E1,0.000000000E0
3.047999375E1,0.000000000E0
3.060000156E1,0.000000000E0
3.072000938E1,0.000000000E0
3.084001875E1,0.000000000E0
3.095999531E1,0.000000000E0
3.108000312E1,0.000000000E0
3.120001094E1,0.000000000E0
3.132001875E1,0.000000000E0
3.143999531E1,0.000000000E0
3.156000312E1,0.000000000E0
3.168001250E1,0.000000000E0
3.179998906E1,0.000000000E0
3.191999688E1,0.000000000E0
3.204000469E1,0.000000000E0
3.216001406E1,0.000000000E0
3.227999062E1,0.000000000E0
3.239999844E1,0.000000000E0
3.252000625E1,0.000000000E0
3.264001406E1,0.000000000E0
3.275999219E1,0.000000000E0
3.288000000E1,0.000000000E0
3.300000781E1,0.000000000E0
3.312001562E1,0.000000000E0
3.323999219E1,0.000000000E0
3.336000000E1,0.000000000E0
3.348000938E1,0.000000000E0
3.360001719E1,0.000000000E0
3.371999375E1,0.000000000E0
3.384000156E1,0.000000000E0
3.396000938E1,0.000000000E0
3.408001875E1,0.000000000E0
3.419999531E1,0.000000000E0
3.432000312E1,0.000000000E0
3.444001094E1,0.000000000E0
3.456001875E1,0.000000000E0
3.468000000E1,0.000000000E0
3.480000469E1,0.000000000E0
3.492001250E1,0.000000000E0
3.503998906E1,0.000000000E0
3.515999688E1,0.000000000E0
3.528000625E1,0.000000000E0
3.540001406E1,0.000000000E0
3.551999063E1,0.000000000E0
3.563999844E1,0.000000000E0
3.576000625E1,0.000000000E0
3.588001563E1,0.000000000E0
3.599999219E1,0.000000000E0
3.612000000E1,0.000000000E0
3.624000781E1,0.000000000E0
3.636001562E1,0.000000000E0
3.647999219E1,0.000000000E0
3.660000156E1,0.000000000E0
3.672000938E1,0.000000000E0
3.684001719E1,0.000000000E0
3.695999375E1,0.000000000E0
3.708000156E1,0.000000000E0
3.720000938E1,0.000000000E0
3.732001875E1,0.000000000E0
3.743999531E1,0.000000000E0
3.756000312E1,0.000000000E0
3.768001094E1,0.000000000E0
3.780001875E1,0.000000000E0
3.791999531E1,0.000000000E0
3.804000469E1,0.000000000E0
3.816001250E1,0.000000000E0
3.827998906E1,0.000000000E0
3.839999688E1,0.000000000E0
3.852000625E1,0.000000000E0
3.864001406E1,0.000000000E0
3.875999062E1,0.000000000E0
3.887999844E1,0.000000000E0
3.900000781E1,0.000000000E0
3.912001406E1,0.000000000E0
3.923999219E1,0.000000000E0
3.936000000E1,0.000000000E0
3.948000781E1,0.000000000E0
3.960001563E1,0.000000000E0
3.971999219E1,0.000000000E0
3.984000156E1,0.000000000E0
3.996000938E1,0.000000000E0
4.008001719E1,0.000000000E0
4.019999375E1,0.000000000E0
4.032000156E1,0.000000000E0
4.044001094E1,0.000000000E0
4.056001875E1,0.000000000E0
4.067999531E1,0.000000000E0
4.080000312E1,0.000000000E0
4.092001094E1,0.000000000E0
4.103998906E1,0.000000000E0
4.115999688E1,0.000000000E0
4.128000469E1,0.000000000E0
4.140001250E1,0.000000000E0
4.151998906E1,0.000000000E0
4.163999688E1,0.000000000E0
4.176000625E1,0.000000000E0
4.188001406E1,0.000000000E0
4.199999062E1,0.000000000E0
4.211999844E1,0.000000000E0
4.224000781E1,0.000000000E0
4.236001562E1,0.000000000E0
4.247999219E1,0.000000000E0
4.260000000E1,0.000000000E0
4.272000781E1,0.000000000E0
4.284001562E1,0.000000000E0
4.295999219E1,0.000000000E0
4.308000156E1,0.000000000E0
4.320000938E1,0.000000000E0
4.332001719E1,0.000000000E0
4.343999375E1,0.000000000E0
4.356000156E1,0.000000000E0
4.368001094E1,0.000000000E0
4.380001875E1,0.000000000E0
4.391999531E1,0.000000000E0
4.404000313E1,0.000000000E0
4.416001094E1,0.000000000E0
4.427998906E1,0.000000000E0
4.439999688E1,0.000000000E0
4.452000469E1,0.000000000E0
4.464001250E1,0.000000000E0
4.475998906E1,0.000000000E0
4.487999688E1,0.000000000E0
4.500000625E1,0.000000000E0
4.512001406E1,0.000000000E0
4.523999063E1,0.000000000E0
4.535999844E1,0.000000000E0
4.548000781E1,0.000000000E0
4.560001563E1,0.000000000E0
4.571999219E1,0.000000000E0
4.584000000E1,0.000000000E0
4.596000781E1,0.000000000E0
4.608001562E1,0.000000000E0
4.619999375E1,0.000000000E0
4.632000156E1,0.000000000E0
4.644000938E1,0.000000000E0
4.656001719E1,0.000000000E0
4.667999375E1,0.000000000E0
4.680000156E1,0.000000000E0
4.692001094E1,0.000000000E0
4.704001875E1,0.000000000E0
4.715999531E1,0.000000000E0
4.728000312E1,0.000000000E0
4.740001094E1,0.000000000E0
4.751998906E1,0.000000000E0
4.763999688E1,0.000000000E0
4.776000469E1,0.000000000E0
4.788001250E1,0.000000000E0
4.799999062E1,0.000000000E0
4.811999844E1,0.000000000E0
4.824000625E1,0.000000000E0
4.836001406E1,0.000000000E0
4.847999063E1,0.000000000E0
4.859999844E1,0.000000000E0
4.872000781E1,0.000000000E0
4.884001563E1,0.000000000E0
4.895999219E1,0.000000000E0
4.907999844E1,0.000000000E0
4.920000781E1,0.000000000E0
4.932001562E1,0.000000000E0
4.943999219E1,0.000000000E0
4.956000156E1,0.000000000E0
4.968000938E1,0.000000000E0
4.980001719E1,0.000000000E0
4.991999531E1,0.000000000E0
5.004000313E1,0.000000000E0
5.016001094E1,0.000000000E0
5.028001875E1,0.000000000E0
5.039999531E1,0.000000000E0
5.052000312E1,0.000000000E0
5.064001094E1,0.000000000E0
5.075998906E1,0.000000000E0
5.087999688E1,0.000000000E0
5.100003125E1,0.000000000E0
5.112001250E1,0.000000000E0
5.123999063E1,0.000000000E0
5.135999844E1,0.000000000E0
5.148000625E1,0.000000000E0
5.160001406E1,0.000000000E0
5.171999062E1,0.000000000E0
5.183999844E1,0.000000000E0
5.196000781E1,0.000000000E0
5.208001562E1,0.000000000E0
5.219999219E1,0.000000000E0
5.232000000E1,0.000000000E0
5.244000781E1,0.000000000E0
5.256001719E1,0.000000000E0
5.267999375E1,0.000000000E0
5.280000156E1,0.000000000E0
5.292000938E1,0.000000000E0
5.304001719E1,0.000000000E0
5.315999375E1,0.000000000E0
5.328000312E1,0.000000000E0
5.340001094E1,0.000000000E0
5.352001875E1,0.000000000E0
5.363999531E1,0.000000000E0
5.376000313E1,0.000000000E0
5.388001094E1,0.000000000E0
5.399998906E1,0.000000000E0
5.411999688E1,0.000000000E0
5.424000469E1,0.000000000E0
5.436001250E1,0.000000000E0
5.447998906E1,0.000000000E0
5.459999688E1,0.000000000E0
5.472000625E1,0.000000000E0
5.484001406E1,0.000000000E0
5.495999062E1,0.000000000E0
5.507999844E1,0.000000000E0
5.520000781E1,0.000000000E0
5.532001562E1,0.000000000E0
5.543999219E1,0.000000000E0
5.556000000E1,0.000000000E0
5.568000781E1,0.000000000E0
5.580001719E1,0.000000000E0
5.591999375E1,0.000000000E0
5.604000156E1,0.000000000E0
5.616000938E1,0.000000000E0
5.628001719E1,0.000000000E0
5.639999531E1,0.000000000E0
5.652000312E1,0.000000000E0
5.664001094E1,0.000000000E0
5.676001875E1,0.000000000E0
5.687999531E1,0.000000000E0
5.700000313E1,0.000000000E0
5.712001250E1,0.000000000E0
5.723998906E1,0.000000000E0
5.735999688E1,0.000000000E0
5.748000469E1,0.000000000E0
5.760001250E1,0.000000000E0
5.771999062E1,0.000000000E0
5.783999844E1,0.000000000E0
5.796000625E1,0.000000000E0
5.808001406E1,0.000000000E0
5.819999063E1,0.000000000E0
5.832000000E1,0.000000000E0
5.844000781E1,0.000000000E0
5.856001563E1,0.000000000E0
5.867999219E1,0.000000000E0
5.880000000E1,0.000000000E0
5.892000938E1,0.000000000E0
5.904001719E1,0.000000000E0
5.915999375E1,0.000000000E0
5.928000156E1,0.000000000E0
5.940000938E1,0.000000000E0
5.952001875E1,0.000000000E0
5.963999531E1,0.000000000E0
5.976000156E1,0.000000000E0
5.988001094E1,0.000000000E0
6.000001875E1,0.000000000E0
6.011999531E1,0.000000000E0
6.024000312E1,0.000000000E0
6.036001250E1,0.000000000E0
6.047998906E1,0.000000000E0
6.059999688E1,0.000000000E0
6.072000469E1,0.000000000E0
6.084001406E1,0.000000000E0
6.095999062E1,0.000000000E0
6.107999844E1,0.000000000E0
6.120000625E1,0.000000000E0
6.132001406E1,0.000000000E0
6.143999063E1,0.000000000E0
6.156000000E1,0.000000000E0
6.168000781E1,0.000000000E0
6.180001562E1,0.000000000E0
6.191999219E1,0.000000000E0
6.204000000E1,0.000000000E0
6.216000938E1,0.000000000E0
6.228001719E1,0.000000000E0
6.239999375E1,0.000000000E0
6.252000156E1,0.000000000E0
6.264000938E1,0.000000000E0
6.276001719E1,0.000000000E0
6.287999531E1,0.000000000E0
6.300000313E1,0.000000000E0
6.312001094E1,0.000000000E0
6.324001875E1,0.000000000E0
6.335999688E1,0.000000000E0
6.348000312E1,0.000000000E0
6.360001250E1,0.000000000E0
6.371998906E1,0.000000000E0
6.383999688E1,0.000000000E0
6.396000469E1,0.000000000E0
6.408001406E1,0.000000000E0
6.419999062E1,0.000000000E0
6.431999844E1,0.000000000E0
6.444000625E1,0.000000000E0
6.456001406E1,0.000000000E0
6.467999062E1,0.000000000E0
6.479999844E1,0.000000000E0
6.492000781E1,0.000000000E0
6.504001563E1,0.000000000E0
6.515999219E1,0.000000000E0
6.528000000E1,0.000000000E0
6.540000938E1,0.000000000E0
6.552001719E1,0.000000000E0
6.563999375E1,0.000000000E0
6.576000156E1,0.000000000E0
6.588000938E1,0.000000000E0
6.600001875E1,0.000000000E0
6.611999531E1,0.000000000E0
6.624000312E1,0.000000000E0
6.636001094E1,0.000000000E0
6.648002031E1,0.000000000E0
6.659999531E1,0.000000000E0
6.672000469E1,0.000000000E0
6.684001250E1,0.000000000E0
6.695998906E1,0.000000000E0
6.707999688E1,0.000000000E0
6.720000625E1,0.000000000E0
6.732001406E1,0.000000000E0
6.743999063E1,0.000000000E0
6.755999844E1,0.000000000E0
6.768000625E1,0.000000000E0
6.780001406E1,0.000000000E0
6.791999219E1,0.000000000E0
6.804000000E1,0.000000000E0
6.816000781E1,0.000000000E0
6.828001562E1,0.000000000E0
6.839999219E1,0.000000000E0
6.852000000E1,0.000000000E0
6.864000938E1,0.000000000E0
6.876001719E1,0.000000000E0
6.887999375E1,0.000000000E0
6.900000156E1,0.000000000E0
6.912000938E1,0.000000000E0
6.924001875E1,0.000000000E0
6.935999531E1,0.000000000E0
6.948000313E1,0.000000000E0
6.960001094E1,0.000000000E0
6.972002031E1,0.000000000E0
6.983999688E1,0.000000000E0
6.996000469E1,0.000000000E0
7.008001250E1,0.000000000E0
7.019998906E1,0.000000000E0
7.031999688E1,0.000000000E0
7.044000625E1,0.000000000E0
7.056001406E1,0.000000000E0
7.067999062E1,0.000000000E0
7.079999844E1,0.000000000E0
7.092000625E1,0.000000000E0
7.104001406E1,0.000000000E0
7.115999062E1,0.000000000E0
7.128000000E1,0.000000000E0
7.140000781E1,0.000000000E0
7.152001562E1,0.000000000E0
7.163999219E1,0.000000000E0
7.176000000E1,0.000000000E0
7.188000938E1,0.000000000E0
7.200001719E1,0.000000000E0
7.211999375E1,0.000000000E0
7.224000156E1,0.000000000E0
7.236001094E1,0.000000000E0
7.248001875E1,0.000000000E0
7.259999531E1,0.000000000E0
7.272000312E1,0.000000000E0
7.284001094E1,0.000000000E0
7.296001875E1,0.000000000E0
7.307999688E1,0.000000000E0
7.320000469E1,0.000000000E0
7.332001250E1,0.000000000E0
7.343998906E1,0.000000000E0
7.355999688E1,0.000000000E0
7.368000625E1,0.000000000E0
7.380001406E1,0.000000000E0
7.391998906E1,0.000000000E0
7.403999844E1,0.000000000E0
7.416000625E1,0.000000000E0
7.428001406E1,0.000000000E0
7.439999219E1,0.000000000E0
7.452000000E1,0.000000000E0
7.464000781E1,0.000000000E0
7.476001563E1,0.000000000E0
7.487999219E1,0.000000000E0
7.500000000E1,0.000000000E0
7.512000938E1,0.000000000E0
7.524001719E1,0.000000000E0
7.535999375E1,0.000000000E0
7.548000156E1,0.000000000E0
7.560000938E1,0.000000000E0
7.572001875E1,0.000000000E0
7.583999531E1,0.000000000E0
7.596000312E1,0.000000000E0
7.608001094E1,0.000000000E0
7.619998906E1,0.000000000E0
7.631999688E1,0.000000000E0
7.644000469E1,0.000000000E0
7.656001250E1,0.000000000E0
7.667998906E1,0.000000000E0
7.679999688E1,0.000000000E0
7.692000625E1,0.000000000E0
7.704001406E1,0.000000000E0
7.715999062E1,0.000000000E0
7.727999844E1,0.000000000E0
7.740000625E1,0.000000000E0
7.752001406E1,0.000000000E0
7.763999219E1,0.000000000E0
7.776000000E1,0.000000000E0
7.788000781E1,0.000000000E0
7.800001562E1,0.000000000E0
7.811999219E1,0.000000000E0
7.824000156E1,0.000000000E0
7.836000938E1,0.000000000E0
7.848001719E1,0.000000000E0
7.859999375E1,0.000000000E0
7.872000156E1,0.000000000E0
7.884001094E1,0.000000000E0
7.896001875E1,0.000000000E0
7.907999531E1,0.000000000E0
7.920000313E1,0.000000000E0
7.932001094E1,0.000000000E0
7.943998906E1,0.000000000E0
7.955999688E1,0.000000000E0
7.968000469E1,0.000000000E0
7.980001250E1,0.000000000E0
7.991998906E1,0.000000000E0
8.003999688E1,0.000000000E0
8.016000625E1,0.000000000E0
8.028001406E1,0.000000000E0
8.039999062E1,0.000000000E0
8.051999844E1,0.000000000E0
8.064000625E1,0.000000000E0
8.076001563E1,0.000000000E0
8.087999219E1,0.000000000E0
8.100000000E1,0.000000000E0
8.112000781E1,0.000000000E0
8.124001562E1,0.000000000E0
8.135999375E1,0.000000000E0
8.148000156E1,0.000000000E0
8.160000938E1,0.000000000E0
8.172001719E1,0.000000000E0
8.183999375E1,0.000000000E0
8.196000156E1,0.000000000E0
8.208001094E1,0.000000000E0
8.220001875E1,0.000000000E0
8.231999531E1,0.000000000E0
8.244000312E1,0.000000000E0
8.256001094E1,0.000000000E0
8.267998906E1,0.000000000E0
8.279999688E1,0.000000000E0
8.292000469E1,0.000000000E0
8.304001250E1,0.000000000E0
8.315998906E1,0.000000000E0
8.327999844E1,0.000000000E0
8.340000625E1,0.000000000E0
8.352001406E1,0.000000000E0
8.363999063E1,0.000000000E0
8.375999844E1,0.000000000E0
8.388000781E1,0.000000000E0
8.400001562E1,0.000000000E0
8.411999219E1,0.000000000E0
8.424000000E1,0.000000000E0
8.436000781E1,0.000000000E0
8.448001719E1,0.000000000E0
8.459999375E1,0.000000000E0
8.472000156E1,0.000000000E0
8.484000938E1,0.000000000E0
8.496001719E1,0.000000000E0
8.507999375E1,0.000000000E0
8.520000156E1,0.000000000E0
8.532001094E1,0.000000000E0
8.544001875E1,0.000000000E0
8.555999531E1,0.000000000E0
8.568000312E1,0.000000000E0
8.580001250E1,0.000000000E0
8.591998906E1,0.000000000E0
8.603999688E1,0.000000000E0
8.616000469E1,0.000000000E0
8.628001250E1,0.000000000E0
8.639999062E1,0.000000000E0
8.651999844E1,0.000000000E0
8.664000625E1,0.000000000E0
8.676001406E1,0.000000000E0
8.687999062E1,0.000000000E0
8.699999844E1,0.000000000E0
8.712000781E1,0.000000000E0
8.724001563E1,0.000000000E0
8.735999219E1,0.000000000E0
8.748000000E1,0.000000000E0
8.760000781E1,0.000000000E0
8.772001562E1,0.000000000E0
8.783999375E1,0.000000000E0
8.796000156E1,0.000000000E0
8.808000938E1,0.000000000E0
8.820001719E1,0.000000000E0
8.831999375E1,0.000000000E0
8.844000156E1,0.000000000E0
8.856001094E1,0.000000000E0
8.868001875E1,0.000000000E0
8.879999531E1,0.000000000E0
8.892000313E1,0.000000000E0
8.904001250E1,0.000000000E0
8.915998906E1,0.000000000E0
8.927999688E1,0.000000000E0
8.940000469E1,0.000000000E0
8.952001250E1,0.000000000E0
8.963999063E1,0.000000000E0
8.975999844E1,0.000000000E0
8.988000625E1,0.000000000E0
9.000001406E1,0.000000000E0
9.011999062E1,0.000000000E0
9.023999844E1,0.000000000E0
9.036000781E1,0.000000000E0
9.048001563E1,0.000000000E0
9.059999219E1,0.000000000E0
9.072000000E1,0.000000000E0
9.084000781E1,0.000000000E0
9.096001563E1,0.000000000E0
9.107999375E1,0.000000000E0
9.120000156E1,0.000000000E0
9.132000938E1,0.000000000E0
9.144001719E1,0.000000000E0
9.155999375E1,0.000000000E0
9.168000156E1,0.000000000E0
9.180001094E1,0.000000000E0
9.192001875E1,0.000000000E0
9.203999531E1,0.000000000E0
9.216000312E1,0.000000000E0
9.228001250E1,0.000000000E0
9.239998906E1,0.000000000E0
9.251999688E1,0.000000000E0
9.264000469E1,0.000000000E0
9.276001250E1,0.000000000E0
9.287999062E1,0.000000000E0
9.299999844E1,0.000000000E0
9.312000625E1,0.000000000E0
9.324001406E1,0.000000000E0
9.335999063E1,0.000000000E0
9.347999844E1,0.000000000E0
9.360000781E1,0.000000000E0
9.372001562E1,0.000000000E0
9.383999219E1,0.000000000E0
9.396000000E1,0.000000000E0
9.408000781E1,0.000000000E0
9.420001719E1,0.000000000E0
9.431999375E1,0.000000000E0
9.444000156E1,0.000000000E0
9.456000938E1,0.000000000E0
9.468001719E1,0.000000000E0
9.479999531E1,0.000000000E0
9.492000313E1,0.000000000E0
9.504001094E1,0.000000000E0
9.516001875E1,0.000000000E0
9.527999688E1,0.000000000E0
9.540000469E1,0.000000000E0
9.552001250E1,0.000000000E0
9.563998906E1,0.000000000E0
9.575999688E1,0.000000000E0
9.588000469E1,0.000000000E0
9.600001250E1,0.000000000E0
9.611999062E1,0.000000000E0
9.623999844E1,0.000000000E0
9.636000625E1,0.000000000E0
9.648001563E1,0.000000000E0
9.659999062E1,0.000000000E0
9.672000000E1,0.000000000E0
9.684000781E1,0.000000000E0
9.696001563E1,0.000000000E0
9.707999219E1,0.000000000E0
9.720000156E1,0.000000000E0
9.732000938E1,0.000000000E0
9.744001719E1,0.000000000E0
9.755999375E1,0.000000000E0
9.768000156E1,0.000000000E0
9.780000938E1,0.000000000E0
9.792001875E1,0.000000000E0
9.803999531E1,0.000000000E0
9.816000312E1,0.000000000E0
9.828001094E1,0.000000000E0
9.840001875E1,0.000000000E0
9.851999531E1,0.000000000E0
9.864000469E1,0.000000000E0
9.876001250E1,0.000000000E0
9.887998906E1,0.000000000E0
9.899999688E1,0.000000000E0
9.912000469E1,0.000000000E0
9.924001406E1,0.000000000E0
9.935999063E1,0.000000000E0
9.947999844E1,0.000000000E0
9.960000625E1,0.000000000E0
9.972001406E1,0.000000000E0
9.983999063E1,0.000000000E0
9.995999844E1,0.000000000E0
1.000800078E2,0.000000000E0
1.002000156E2,0.000000000E0
1.003199922E2,0.000000000E0
1.004400000E2,0.000000000E0
1.005600078E2,0.000000000E0
1.006800172E2,0.000000000E0
1.007999938E2,0.000000000E0
1.009200016E2,0.000000000E0
1.010400094E2,0.000000000E0
1.011600172E2,0.000000000E0
1.012799953E2,0.000000000E0
1.014000031E2,0.000000000E0
1.015200109E2,0.000000000E0
1.016400188E2,0.000000000E0
1.017599953E2,0.000000000E0
1.018800031E2,0.000000000E0
1.020000125E2,0.000000000E0
1.021199891E2,0.000000000E0
1.022399969E2,0.000000000E0
1.023600063E2,0.000000000E0
1.024800141E2,0.000000000E0
1.025999906E2,0.000000000E0
1.027199984E2,0.000000000E0
1.028400078E2,0.000000000E0
1.029600141E2,0.000000000E0
1.030799906E2,0.000000000E0
1.032000000E2,0.000000000E0
1.033200078E2,0.000000000E0
1.034400156E2,0.000000000E0
1.035599922E2,0.000000000E0
1.036800000E2,0.000000000E0
1.038000094E2,0.000000000E0
1.039200172E2,0.000000000E0
1.040399938E2,0.000000000E0
1.041600016E2,0.000000000E0
1.042800094E2,0.000000000E0
1.044000188E2,0.000000000E0
1.045199953E2,0.000000000E0
