"Time (s)","Illuminance (lx)"
1.242997500E1,0.000000000E0
1.254998281E1,0.000000000E0
1.266999062E1,0.000000000E0
1.278999844E1,0.000000000E0
1.290997500E1,0.000000000E0
1.302998438E1,0.000000000E0
1.314999219E1,0.000000000E0
1.327000156E1,0.000000000E0
1.338997656E1,0.000000000E0
1.350998438E1,0.000000000E0
1.362999375E1,0.000000000E0
1.375000156E1,0.000000000E0
1.386997969E1,0.000000000E0
1.398998594E1,0.000000000E0
1.410999531E1,0.000000000E0
1.422997188E1,0.000000000E0
1.434997969E1,0.000000000E0
1.446998750E1,0.000000000E0
1.458999688E1,0.000000000E0
1.470997188E1,0.000000000E0
1.482998125E1,0.000000000E0
1.494998906E1,0.000000000E0
1.506999688E1,0.000000000E0
1.518997344E1,0.000000000E0
1.530998125E1,0.000000000E0
1.543001250E1,0.000000000E0
1.554999844E1,0.000000000E0
1.566997500E1,0.000000000E0
1.578998281E1,0.000000000E0
1.590999219E1,0.000000000E0
1.603000000E1,0.000000000E0
1.614997500E1,0.000000000E0
1.626998438E1,0.000000000E0
1.638999219E1,0.000000000E0
1.651000000E1,0.000000000E0
1.662997656E1,0.000000000E0
1.674998594E1,0.000000000E0
1.686999375E1,0.000000000E0
1.699000156E1,0.000000000E0
1.710997969E1,0.000000000E0
1.722998594E1,0.000000000E0
1.734999531E1,0.000000000E0
1.746997188E1,0.000000000E0
1.758997813E1,0.000000000E0
1.770998906E1,0.000000000E0
1.782999531E1,0.000000000E0
1.794997344E1,0.000000000E0
1.806998125E1,0.000000000E0
1.818998906E1,0.000000000E0
1.830999688E1,0.000000000E0
1.843001563E1,0.000000000E0
1.854998281E1,0.000000000E0
1.866998906E1,0.000000000E0
1.878999844E1,0.000000000E0
1.890997656E1,0.000000000E0
1.902998281E1,0.000000000E0
1.914999219E1,0.000000000E0
1.927000000E1,0.000000000E0
1.938997656E1,0.000000000E0
1.950998438E1,0.000000000E0
1.962999219E1,0.000000000E0
1.975000156E1,0.000000000E0
1.986997813E1,0.000000000E0
1.998998594E1,1.000000000E0
2.010999375E1,0.000000000E0
2.023000156E1,0.000000000E0
2.034997969E1,0.000000000E0
2.046998594E1,0.000000000E0
2.058999375E1,0.000000000E0
2.070997188E1,0.000000000E0
2.082997969E1,0.000000000E0
2.094998750E1,1.000000000E0
2.106999688E1,0.000000000E0
2.118997344E1,0.000000000E0
2.130998125E1,0.000000000E0
2.142998906E1,0.000000000E0
2.154999688E1,0.000000000E0
2.166997344E1,0.000000000E0
2.178998281E1,0.000000000E0
2.190999063E1,1.000000000E0
2.202999844E1,0.000000000E0
2.214997500E1,0.000000000E0
2.226998281E1,0.000000000E0
2.238999219E1,0.000000000E0
2.251000000E1,0.000000000E0
2.262997656E1,0.000000000E0
2.274998438E1,0.000000000E0
2.286999375E1,0.000000000E0
2.299000156E1,0.000000000E0
2.310997812E1,1.000000000E0
2.322998594E1,0.000000000E0
2.334999375E1,0.000000000E0
2.347000312E1,0.000000000E0
2.358997813E1,0.000000000E0
2.370998594E1,0.000000000E0
2.382999531E1,0.000000000E0
2.394997188E1,1.000000000E0
2.406997969E1,1.000000000E0
2.418998750E1,1.000000000E0
2.430999531E1,0.000000000E0
2.442999219E1,0.000000000E0
2.454998125E1,0.000000000E0
2.466999062E1,0.000000000E0
2.478999844E1,0.000000000E0
2.490997500E1,0.000000000E0
2.502998125E1,1.000000000E0
2.514999062E1,1.000000000E0
2.526999844E1,1.000000000E0
2.538997656E1,0.000000000E0
2.550998438E1,0.000000000E0
2.562999219E1,0.000000000E0
2.575000000E1,0.000000000E0
2.586997656E1,0.000000000E0
2.598998438E1,0.000000000E0
2.610999375E1,0.000000000E0
2.623000156E1,1.000000000E0
2.634997656E1,0.000000000E0
2.646998594E1,0.000000000E0
2.658999375E1,0.000000000E0
2.671000312E1,0.000000000E0
2.682997969E1,0.000000000E0
2.694998750E1,0.000000000E0
2.706999531E1,0.000000000E0
2.718997344E1,1.000000000E0
2.730997969E1,1.000000000E0
2.742999688E1,1.000000000E0
2.754999531E1,0.000000000E0
2.766997344E1,0.000000000E0
2.778998125E1,0.000000000E0
2.790998906E1,0.000000000E0
2.802999688E1,0.000000000E0
2.814997500E1,0.000000000E0
2.826998125E1,0.000000000E0
2.838999063E1,1.000000000E0
2.850999844E1,1.000000000E0
2.862997500E1,0.000000000E0
2.874998438E1,0.000000000E0
2.886999219E1,0.000000000E0
2.899000000E1,0.000000000E0
2.910997656E1,0.000000000E0
2.922998438E1,0.000000000E0
2.934999219E1,1.000000000E0
2.947000156E1,0.000000000E0
2.958997813E1,1.000000000E0
2.970998594E1,0.000000000E0
2.982999375E1,0.000000000E0
2.994997031E1,0.000000000E0
3.006997813E1,0.000000000E0
3.018998750E1,0.000000000E0
3.030999531E1,0.000000000E0
3.042997656E1,1.000000000E0
3.054997969E1,1.000000000E0
3.066998906E1,1.000000000E0
3.078999688E1,0.000000000E0
3.090997344E1,0.000000000E0
3.102998125E1,0.000000000E0
3.114999062E1,0.000000000E0
3.126999844E1,0.000000000E0
3.138997344E1,0.000000000E0
3.150998281E1,1.000000000E0
3.162999062E1,1.000000000E0
3.174999844E1,1.000000000E0
3.186997656E1,0.000000000E0
3.198998438E1,0.000000000E0
3.210999219E1,0.000000000E0
3.222999844E1,0.000000000E0
3.234997812E1,0.000000000E0
3.246998438E1,0.000000000E0
3.258999375E1,1.000000000E0
3.271000156E1,1.000000000E0
3.282997813E1,0.000000000E0
3.294998594E1,0.000000000E0
3.306999375E1,0.000000000E0
3.318997188E1,0.000000000E0
3.330997812E1,0.000000000E0
3.343002969E1,0.000000000E0
3.354999531E1,0.000000000E0
3.366997188E1,0.000000000E0
3.378997969E1,0.000000000E0
3.390998906E1,0.000000000E0
3.402999688E1,0.000000000E0
3.414997344E1,0.000000000E0
3.426998125E1,0.000000000E0
3.438998906E1,0.000000000E0
3.450999688E1,0.000000000E0
3.462997344E1,0.000000000E0
3.474998281E1,0.000000000E0
3.486999062E1,0.000000000E0
3.498999844E1,0.000000000E0
3.510997500E1,0.000000000E0
3.522998438E1,0.000000000E0
3.534999219E1,0.000000000E0
3.547000000E1,1.000000000E0
3.558997656E1,0.000000000E0
3.570998594E1,1.000000000E0
3.582999219E1,1.000000000E0
3.595000000E1,1.000000000E0
3.606997813E1,1.000000000E0
3.618998438E1,0.000000000E0
3.630999531E1,0.000000000E0
3.642997188E1,0.000000000E0
3.654997969E1,1.000000000E0
3.666998594E1,0.000000000E0
3.678999531E1,1.000000000E0
3.690997188E1,1.000000000E0
3.702997969E1,1.000000000E0
3.714998906E1,0.000000000E0
3.726999688E1,0.000000000E0
3.738997344E1,0.000000000E0
3.750998125E1,0.000000000E0
3.762999063E1,0.000000000E0
3.774999844E1,0.000000000E0
3.786997500E1,1.000000000E0
3.798998281E1,1.000000000E0
3.810999062E1,1.000000000E0
3.822999844E1,1.000000000E0
3.834997656E1,0.000000000E0
3.846998281E1,1.000000000E0
3.858999219E1,1.000000000E0
3.871000000E1,0.000000000E0
3.882997656E1,1.000000000E0
3.894998438E1,1.000000000E0
3.906999375E1,1.000000000E0
3.919000156E1,1.000000000E0
3.930997812E1,0.000000000E0
3.942999062E1,0.000000000E0
3.954999531E1,0.000000000E0
3.966997188E1,0.000000000E0
3.978997969E1,0.000000000E0
3.990998750E1,0.000000000E0
4.002999531E1,0.000000000E0
4.014997188E1,0.000000000E0
4.026998125E1,0.000000000E0
4.038998906E1,0.000000000E0
4.050999688E1,0.000000000E0
4.062997344E1,1.000000000E0
4.074998125E1,0.000000000E0
4.086998906E1,1.000000000E0
4.098999844E1,1.000000000E0
4.110997500E1,1.000000000E0
4.122998281E1,1.000000000E0
4.134999063E1,1.000000000E0
4.147000000E1,0.000000000E0
4.158997656E1,0.000000000E0
4.170998438E1,0.000000000E0
4.182999062E1,0.000000000E0
4.195000000E1,0.000000000E0
4.206997813E1,1.000000000E0
4.218998438E1,1.000000000E0
4.230999375E1,0.000000000E0
4.243001250E1,0.000000000E0
4.254997812E1,0.000000000E0
4.266998594E1,0.000000000E0
4.278999375E1,0.000000000E0
4.290997188E1,0.000000000E0
4.302997969E1,1.000000000E0
4.314998750E1,1.000000000E0
4.326999531E1,1.000000000E0
4.338997344E1,1.000000000E0
4.350998125E1,1.000000000E0
4.362998906E1,0.000000000E0
4.374999688E1,0.000000000E0
4.386997344E1,0.000000000E0
4.398998125E1,0.000000000E0
4.410998906E1,1.000000000E0
4.422999844E1,1.000000000E0
4.434997500E1,1.000000000E0
4.446998281E1,1.000000000E0
4.458999063E1,0.000000000E0
4.471000000E1,0.000000000E0
4.482997656E1,1.000000000E0
4.494998438E1,1.000000000E0
4.506999219E1,0.000000000E0
4.519000000E1,1.000000000E0
4.530997656E1,1.000000000E0
4.542998750E1,1.000000000E0
4.554999375E1,1.000000000E0
4.567000156E1,0.000000000E0
4.578997813E1,0.000000000E0
4.590998594E1,0.000000000E0
4.602999531E1,0.000000000E0
4.614997188E1,0.000000000E0
4.626997969E1,1.000000000E0
4.638998750E1,1.000000000E0
4.650999688E1,1.000000000E0
4.662997344E1,1.000000000E0
4.674998125E1,0.000000000E0
4.686998906E1,1.000000000E0
4.698999688E1,1.000000000E0
4.710997344E1,0.000000000E0
4.722998281E1,0.000000000E0
4.734999063E1,1.000000000E0
4.746999844E1,1.000000000E0
4.758997500E1,1.000000000E0
4.770998281E1,1.000000000E0
4.782999219E1,1.000000000E0
4.795000000E1,1.000000000E0
4.806997500E1,1.000000000E0
4.818998438E1,1.000000000E0
4.830999219E1,1.000000000E0
4.843000000E1,1.000000000E0
4.854997656E1,1.000000000E0
4.866998594E1,1.000000000E0
4.878999375E1,1.000000000E0
4.891000156E1,1.000000000E0
4.902997812E1,1.000000000E0
4.914998750E1,0.000000000E0
4.926999531E1,0.000000000E0
4.938997188E1,1.000000000E0
4.950997969E1,1.000000000E0
4.962998750E1,1.000000000E0
4.974999531E1,1.000000000E0
4.986997188E1,0.000000000E0
4.998998125E1,1.000000000E0
5.010998906E1,1.000000000E0
5.022999688E1,1.000000000E0
5.034997344E1,1.000000000E0
5.046998281E1,1.000000000E0
5.058999063E1,1.000000000E0
5.070999844E1,1.000000000E0
5.082997500E1,1.000000000E0
5.094998281E1,1.000000000E0
5.106999219E1,1.000000000E0
5.119000000E1,1.000000000E0
5.130997656E1,1.000000000E0
5.143001094E1,1.000000000E0
5.154999375E1,1.000000000E0
5.167000000E1,1.000000000E0
5.178997813E1,1.000000000E0
5.190998594E1,1.000000000E0
5.202999375E1,1.000000000E0
5.215000156E1,1.000000000E0
5.226997969E1,1.000000000E0
5.238998594E1,1.000000000E0
5.250999531E1,0.000000000E0
5.262997031E1,1.000000000E0
5.274997969E1,1.000000000E0
5.286998750E1,1.000000000E0
5.298999688E1,1.000000000E0
5.310997188E1,0.000000000E0
5.322998125E1,1.000000000E0
5.334998906E1,1.000000000E0
5.346999688E1,1.000000000E0
5.358997500E1,1.000000000E0
5.370998281E1,1.000000000E0
5.382998906E1,1.000000000E0
5.394999844E1,1.000000000E0
5.406997500E1,1.000000000E0
5.418998281E1,1.000000000E0
5.430999219E1,1.000000000E0
5.442999844E1,1.000000000E0
5.454997656E1,1.000000000E0
5.466998438E1,1.000000000E0
5.478999219E1,1.000000000E0
5.491000156E1,1.000000000E0
5.502997813E1,1.000000000E0
5.514998594E1,1.000000000E0
5.526999375E1,0.000000000E0
5.539000156E1,1.000000000E0
5.550997969E1,1.000000000E0
5.562998594E1,1.000000000E0
5.574999531E1,1.000000000E0
5.586997188E1,1.000000000E0
5.598997812E1,1.000000000E0
5.610998906E1,1.000000000E0
5.622999531E1,1.000000000E0
5.634997344E1,1.000000000E0
5.646998125E1,1.000000000E0
5.658998906E1,1.000000000E0
5.670999844E1,1.000000000E0
5.682997500E1,1.000000000E0
5.694998125E1,1.000000000E0
5.706999062E1,1.000000000E0
5.718999688E1,1.000000000E0
5.730997500E1,1.000000000E0
5.742998281E1,1.000000000E0
5.754999219E1,1.000000000E0
5.767000000E1,0.000000000E0
5.778997500E1,1.000000000E0
5.790998438E1,1.000000000E0
5.802999375E1,1.000000000E0
5.815000000E1,1.000000000E0
5.826997812E1,1.000000000E0
5.838998594E1,1.000000000E0
5.850999375E1,1.000000000E0
5.863000156E1,1.000000000E0
5.874997813E1,1.000000000E0
5.886998594E1,0.000000000E0
5.898999531E1,1.000000000E0
5.910997188E1,1.000000000E0
5.922997969E1,1.000000000E0
5.934998906E1,1.000000000E0
5.946999688E1,0.000000000E0
5.958997188E1,1.000000000E0
5.970998125E1,1.000000000E0
5.982998906E1,1.000000000E0
5.994999688E1,0.000000000E0
6.006997500E1,1.000000000E0
6.018998281E1,1.000000000E0
6.030999063E1,1.000000000E0
6.043000156E1,0.000000000E0
6.054997500E1,0.000000000E0
6.066998438E1,0.000000000E0
6.078999219E1,1.000000000E0
6.091000000E1,0.000000000E0
6.102997656E1,1.000000000E0
6.114998438E1,1.000000000E0
6.126999375E1,1.000000000E0
6.139000156E1,1.000000000E0
6.150997812E1,0.000000000E0
6.162998594E1,0.000000000E0
6.174999375E1,0.000000000E0
6.187000313E1,1.000000000E0
6.198997969E1,0.000000000E0
6.210998750E1,1.000000000E0
6.222999531E1,1.000000000E0
6.234997188E1,1.000000000E0
6.246997969E1,0.000000000E0
6.258998750E1,0.000000000E0
6.270999688E1,0.000000000E0
6.282997188E1,0.000000000E0
6.294998125E1,0.000000000E0
6.306998906E1,0.000000000E0
6.318999844E1,1.000000000E0
6.330997500E1,1.000000000E0
6.342998281E1,1.000000000E0
6.354999063E1,0.000000000E0
6.366999844E1,0.000000000E0
6.378997500E1,0.000000000E0
6.390998438E1,1.000000000E0
6.402999219E1,0.000000000E0
6.415000000E1,1.000000000E0
6.426997656E1,1.000000000E0
6.438998438E1,1.000000000E0
6.450999219E1,1.000000000E0
6.463000156E1,0.000000000E0
6.474997812E1,0.000000000E0
6.486998594E1,0.000000000E0
6.498999531E1,1.000000000E0
6.510997188E1,1.000000000E0
6.522997812E1,1.000000000E0
6.534998594E1,1.000000000E0
6.546999531E1,1.000000000E0
6.558997188E1,1.000000000E0
6.570997969E1,1.000000000E0
6.582998906E1,1.000000000E0
6.594999688E1,1.000000000E0
6.606997344E1,1.000000000E0
6.618998125E1,1.000000000E0
6.630998906E1,1.000000000E0
6.642999688E1,1.000000000E0
6.654997500E1,1.000000000E0
6.666998281E1,1.000000000E0
6.678999062E1,1.000000000E0
6.691000000E1,1.000000000E0
6.702997500E1,1.000000000E0
6.714998281E1,1.000000000E0
6.726999219E1,1.000000000E0
6.739000000E1,1.000000000E0
6.750997656E1,1.000000000E0
6.762998438E1,1.000000000E0
6.775002656E1,1.000000000E0
6.787000156E1,1.000000000E0
6.798997813E1,1.000000000E0
6.810998594E1,1.000000000E0
6.822999375E1,1.000000000E0
6.834997031E1,1.000000000E0
6.846997969E1,1.000000000E0
6.858998594E1,1.000000000E0
6.870999531E1,1.000000000E0
6.882997188E1,1.000000000E0
6.894998125E1,1.000000000E0
6.906998906E1,1.000000000E0
6.918999688E1,1.000000000E0
6.930997344E1,1.000000000E0
6.942998438E1,1.000000000E0
6.954999062E1,1.000000000E0
6.966999688E1,1.000000000E0
6.978997500E1,1.000000000E0
6.990998281E1,1.000000000E0
7.002999063E1,1.000000000E0
7.014999844E1,1.000000000E0
7.026997656E1,1.000000000E0
7.038998438E1,1.000000000E0
7.050999219E1,1.000000000E0
7.063000000E1,1.000000000E0
7.074997656E1,1.000000000E0
7.086998594E1,1.000000000E0
7.098999219E1,1.000000000E0
7.111000000E1,1.000000000E0
7.122997656E1,1.000000000E0
7.134998594E1,1.000000000E0
7.146999375E1,1.000000000E0
7.158997188E1,1.000000000E0
7.170997969E1,1.000000000E0
7.182998750E1,1.000000000E0
7.194999531E1,1.000000000E0
7.206997188E1,1.000000000E0
7.218998125E1,1.000000000E0
7.230998906E1,1.000000000E0
7.243002656E1,1.000000000E0
7.254997188E1,1.000000000E0
7.266998125E1,1.000000000E0
7.278999062E1,1.000000000E0
7.290999844E1,1.000000000E0
7.302997500E1,1.000000000E0
7.314998281E1,1.000000000E0
7.326999062E1,1.000000000E0
7.339000000E1,1.000000000E0
7.350997656E1,1.000000000E0
7.362998438E1,1.000000000E0
7.374999219E1,1.000000000E0
7.387000000E1,1.000000000E0
7.398997656E1,1.000000000E0
7.410998438E1,1.000000000E0
7.422999219E1,1.000000000E0
7.435000156E1,1.000000000E0
7.446997656E1,1.000000000E0
7.458998594E1,1.000000000E0
7.470999531E1,1.000000000E0
7.482997188E1,1.000000000E0
7.494997969E1,1.000000000E0
7.506998906E1,1.000000000E0
7.518999531E1,1.000000000E0
7.530997344E1,1.000000000E0
7.542998125E1,1.000000000E0
7.554998906E1,1.000000000E0
7.566999688E1,1.000000000E0
7.578997344E1,1.000000000E0
7.590998125E1,1.000000000E0
7.602999063E1,1.000000000E0
7.614999844E1,1.000000000E0
7.626997344E1,1.000000000E0
7.638998125E1,1.000000000E0
7.650999219E1,1.000000000E0
7.662999844E1,1.000000000E0
7.674997656E1,1.000000000E0
7.686998281E1,1.000000000E0
7.698999219E1,1.000000000E0
7.711000156E1,1.000000000E0
7.722997656E1,1.000000000E0
7.734998438E1,1.000000000E0
7.746999375E1,1.000000000E0
7.759000156E1,1.000000000E0
7.770997812E1,1.000000000E0
7.782998594E1,1.000000000E0
7.794999375E1,1.000000000E0
7.806997188E1,1.000000000E0
7.818997969E1,1.000000000E0
7.830998750E1,1.000000000E0
7.842999531E1,1.000000000E0
7.854997188E1,1.000000000E0
7.866998125E1,1.000000000E0
7.878998906E1,1.000000000E0
7.890999688E1,1.000000000E0
7.902997344E1,1.000000000E0
7.914998125E1,1.000000000E0
7.926999062E1,1.000000000E0
7.938999844E1,1.000000000E0
7.950997500E1,1.000000000E0
7.962998281E1,1.000000000E0
7.974999219E1,1.000000000E0
7.987000000E1,1.000000000E0
7.998997656E1,1.000000000E0
8.010998281E1,1.000000000E0
8.022999219E1,1.000000000E0
8.035000000E1,1.000000000E0
8.046997656E1,1.000000000E0
8.058998438E1,1.000000000E0
8.070999375E1,1.000000000E0
8.083000156E1,1.000000000E0
8.094997812E1,1.000000000E0
8.106998594E1,1.000000000E0
8.118999531E1,1.000000000E0
8.130997031E1,1.000000000E0
8.142998750E1,1.000000000E0
8.154998750E1,1.000000000E0
8.166999688E1,1.000000000E0
8.178997188E1,1.000000000E0
8.190998125E1,1.000000000E0
8.202998906E1,1.000000000E0
8.214999688E1,1.000000000E0
8.226997344E1,1.000000000E0
8.238998281E1,1.000000000E0
8.250999062E1,1.000000000E0
8.262999844E1,1.000000000E0
8.274997500E1,1.000000000E0
8.286998281E1,1.000000000E0
8.298999219E1,1.000000000E0
8.310999844E1,1.000000000E0
8.322997656E1,1.000000000E0
8.334998438E1,1.000000000E0
8.346999219E1,1.000000000E0
8.359000000E1,1.000000000E0
8.370997812E1,1.000000000E0
8.382998594E1,1.000000000E0
8.394999375E1,1.000000000E0
8.407000156E1,1.000000000E0
8.418997813E1,1.000000000E0
8.430998594E1,1.000000000E0
8.443000156E1,1.000000000E0
8.454997188E1,1.000000000E0
8.466997812E1,1.000000000E0
8.478998750E1,1.000000000E0
8.490999688E1,1.000000000E0
8.502997188E1,1.000000000E0
8.514997969E1,1.000000000E0
8.526998906E1,1.000000000E0
8.538999688E1,1.000000000E0
8.550997500E1,1.000000000E0
8.562998281E1,1.000000000E0
8.574999063E1,1.000000000E0
8.586999844E1,1.000000000E0
8.598997500E1,1.000000000E0
8.610998281E1,1.000000000E0
8.622999062E1,1.000000000E0
8.635000000E1,1.000000000E0
8.646997656E1,1.000000000E0
8.658998438E1,1.000000000E0
8.670999219E1,1.000000000E0
8.683000000E1,1.000000000E0
8.694997812E1,1.000000000E0
8.706998438E1,1.000000000E0
8.718999375E1,1.000000000E0
8.731000156E1,1.000000000E0
8.742999688E1,1.000000000E0
8.754998594E1,1.000000000E0
8.766999531E1,1.000000000E0
8.778997188E1,1.000000000E0
8.790997969E1,1.000000000E0
8.802998906E1,1.000000000E0
8.814999688E1,1.000000000E0
8.826997188E1,1.000000000E0
8.838998125E1,1.000000000E0
8.850998906E1,1.000000000E0
8.862999688E1,1.000000000E0
8.874997344E1,1.000000000E0
8.886998281E1,1.000000000E0
8.898999062E1,1.000000000E0
8.910999844E1,1.000000000E0
8.922997500E1,1.000000000E0
8.934998281E1,1.000000000E0
8.946999219E1,1.000000000E0
8.958999844E1,1.000000000E0
8.970997656E1,1.000000000E0
8.982998438E1,1.000000000E0
8.994999219E1,1.000000000E0
9.007000000E1,1.000000000E0
9.018997813E1,1.000000000E0
9.030998594E1,1.000000000E0
9.042999375E1,1.000000000E0
9.055000312E1,1.000000000E0
9.066997812E1,1.000000000E0
9.078998750E1,1.000000000E0
9.090999531E1,1.000000000E0
9.102997188E1,1.000000000E0
9.114997969E1,1.000000000E0
9.126998750E1,1.000000000E0
9.138999531E1,1.000000000E0
9.150997344E1,1.000000000E0
9.162998125E1,1.000000000E0
9.174998906E1,1.000000000E0
9.186999844E1,1.000000000E0
9.198997500E1,1.000000000E0
9.210998281E1,1.000000000E0
9.222998906E1,1.000000000E0
9.234999844E1,1.000000000E0
9.246997500E1,1.000000000E0
9.258998438E1,1.000000000E0
9.270999219E1,1.000000000E0
9.283000000E1,1.000000000E0
9.294997500E1,1.000000000E0
9.306998281E1,1.000000000E0
9.318999375E1,1.000000000E0
9.331000156E1,1.000000000E0
9.342997812E1,1.000000000E0
9.354998594E1,1.000000000E0
9.366999531E1,1.000000000E0
9.379000156E1,1.000000000E0
9.390997969E1,1.000000000E0
9.402998750E1,1.000000000E0
9.414999531E1,1.000000000E0
9.426997188E1,1.000000000E0
9.438997969E1,1.000000000E0
9.450998906E1,1.000000000E0
9.462999688E1,1.000000000E0
9.474997344E1,1.000000000E0
9.486997969E1,1.000000000E0
9.498998906E1,1.000000000E0
9.510999844E1,1.000000000E0
9.522997500E1,1.000000000E0
9.534998125E1,1.000000000E0
9.546999063E1,1.000000000E0
9.558999844E1,1.000000000E0
9.570997656E1,1.000000000E0
9.582998281E1,1.000000000E0
9.594999219E1,1.000000000E0
9.607000000E1,1.000000000E0
9.618997656E1,1.000000000E0
9.630998438E1,1.000000000E0
9.643001875E1,1.000000000E0
9.655000156E1,1.000000000E0
9.666997812E1,1.000000000E0
9.678998438E1,1.000000000E0
9.690999375E1,1.000000000E0
9.703000156E1,1.000000000E0
9.714997812E1,1.000000000E0
9.726998750E1,1.000000000E0
9.738999531E1,1.000000000E0
9.750997188E1,1.000000000E0
9.762997969E1,1.000000000E0
9.774998906E1,1.000000000E0
9.786999688E1,1.000000000E0
9.798997344E1,1.000000000E0
9.810998125E1,1.000000000E0
9.822998906E1,1.000000000E0
9.834999844E1,1.000000000E0
9.846997500E1,1.000000000E0
9.858998281E1,1.000000000E0
9.870999062E1,1.000000000E0
9.882999844E1,1.000000000E0
9.894997656E1,1.000000000E0
9.906998438E1,1.000000000E0
9.918999219E1,1.000000000E0
9.931000000E1,1.000000000E0
9.942998125E1,1.000000000E0
9.954998438E1,1.000000000E0
9.966999375E1,1.000000000E0
9.979000156E1,1.000000000E0
9.990997656E1,1.000000000E0
1.000299859E2,1.000000000E0
1.001499938E2,1.000000000E0
1.002699703E2,1.000000000E0
1.003899781E2,1.000000000E0
1.005099875E2,1.000000000E0
1.006299953E2,1.000000000E0
1.007499719E2,1.000000000E0
1.008699797E2,1.000000000E0
1.009899891E2,1.000000000E0
1.011099969E2,1.000000000E0
1.012299734E2,1.000000000E0
1.013499813E2,1.000000000E0
1.014699891E2,1.000000000E0
1.015899984E2,1.000000000E0
1.017099734E2,1.000000000E0
1.018299828E2,1.000000000E0
1.019499906E2,1.000000000E0
1.020700000E2,1.000000000E0
1.021899766E2,0.000000000E0
1.023099844E2,1.000000000E0
1.024299922E2,1.000000000E0
1.025500000E2,1.000000000E0
1.026699766E2,1.000000000E0
1.027899844E2,1.000000000E0
1.029099938E2,1.000000000E0
1.030300016E2,1.000000000E0
1.031499781E2,1.000000000E0
1.032699859E2,1.000000000E0
1.033899938E2,1.000000000E0
1.035099719E2,1.000000000E0
1.036299797E2,1.000000000E0
1.037499875E2,1.000000000E0
1.038699953E2,1.000000000E0
1.039899719E2,1.000000000E0
1.041099812E2,1.000000000E0
1.042299891E2,1.000000000E0
1.043499953E2,1.000000000E0
1.044699734E2,1.000000000E0
1.045899813E2,1.000000000E0
